specobjid,ra,dec,programname,survey,objtype,class,subclass,plate,mjd,fiberid,spec_dr,spec_url,ps1_sep,nearest_psid,psid_count,mos_sep,nearest_mos_catalogid
5.281103103226286e+17,133.9486,0.7942829,legacy,sdss,GALAXY,GALAXY,AGN BROADLINE,469,51913,230,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0230.fits,0.05735307410755754,108951339485963609,2,0.21962317819894484,27021598102728604
1.7076593311547675e+19,133.94855,0.79425921,eFEDS2,bhm-mwm,QSO,GALAXY,AGN BROADLINE,15167,59252,252,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-06747852944.fits,0.18571200421928435,108951339485963609,2,0.05581072587720127,27021598102728604
1.7056328212383814e+19,133.9783,0.80581809,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,256,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06747855233.fits,0.029763845933995413,108961339783127402,2,0.0023110543378668967,27021600045080459
1.7076594960815116e+19,133.9783,0.80581809,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,258,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-06747855233.fits,0.029763845933995413,108961339783127402,2,0.0023110543378668967,27021600045080459
5.2694235407924634e+17,134.25162,0.80224279,legacy,sdss,SPECTROPHOTO_STD,STAR,F5,468,51912,77,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0077.fits,0.27053286626257994,108961342515803116,2,50.31051694140035,27021598102734690
1.705632134043614e+19,134.25153,0.80218241,eFEDS1,bhm-mwm,SPECTROPHOTO_STD,STAR,F3/F5V (30743),15149,59231,231,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545174507.fits,0.12378490907984346,108961342515803116,2,50.62646787376542,27021598102734690
1.4111113963896068e+19,134.33395,0.81249721,eFEDS,eboss,EFEDS_EROSITA_AGN,GALAXY,,12533,58931,765,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0765.fits,0.07278403666799851,108971343339305539,2,0.0041196866297445065,27021600795091374
1.705742799989613e+19,134.33395,0.8124972,eFEDS1,bhm-mwm,QSO,GALAXY,,15150,59291,161,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15150p/59291/spec-15150-59291-06747914071.fits,0.07276764430522145,108971343339305539,2,0.00412062929817627,27021600795091374
1.7078898987515007e+19,134.64267,0.8326366,eFEDS2,bhm-mwm,QSO,GALAXY,,15169,59257,448,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59257/spec-15169-59257-06747930230.fits,0.014200234295849,108991346426719569,2,0.01740731220155297,27021600031678708
1.707891163283825e+19,134.64267,0.8326366,eFEDS2,bhm-mwm,QSO,QSO,,15169,59313,494,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59313/spec-15169-59313-06747930230.fits,0.014200234295849,108991346426719569,2,0.01740731220155297,27021600031678708
4.296538036811094e+18,134.20923,0.83720917,boss,boss,QSO,QSO,BROADLINE,3816,55272,378,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0378.fits,0.10227811718686154,109001342090965090,2,0.09900413501430635,27021598102734664
1.7075444596757778e+19,134.2092,0.83721582,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15166,59251,169,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15166p/59251/spec-15166-59251-04545174499.fits,0.009734353389473422,109001342090965090,2,0.011912040289941665,27021598102734664
5.280979408168161e+17,134.3669,0.83801244,legacy,sdss,SERENDIPITY_BLUE,QSO,BROADLINE,469,51913,185,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0185.fits,0.09937249974805439,109001343668936040,2,0.09821024080243755,27021598102735085
1.7056285056552423e+19,134.3669,0.83798662,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,99,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545174922.fits,0.012273030387994545,109001343668936040,2,0.014967105788263749,27021598102735085
4.295558376396708e+18,134.60714,0.83520621,boss,boss,QSO,QSO,BROADLINE,3815,55537,910,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0910.fits,0.038768256301271536,109001346071382716,2,0.041029153657771475,27021598102736675
1.7056283407284982e+19,134.60713,0.8351977,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,93,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545176534.fits,0.008586698151672428,109001346071382716,2,0.006495058670837854,27021598102736675
1.4111125233890253e+19,134.47207,0.84923021,eFEDS,eboss,EFEDS_EROSITA_AGN,QSO,,12533,58931,806,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/12533/spec-12533-58931-0806.fits,0.01801389354920811,109011344720489528,2,0.010810369349580592,27021598102735218
1.7075442397734523e+19,134.47207,0.84923019,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15166,59251,161,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15166p/59251/spec-15166-59251-04545175055.fits,0.018011015540598984,109011344720489528,2,0.010810579401276794,27021598102735218
4.2955264905595023e+18,134.12965,0.88675311,boss,boss,QSO,QSO,BROADLINE,3815,55537,794,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0794.fits,0.036316038721378834,109061341296444525,2,0.048753288228540505,27021598102734599
1.7076588088867443e+19,134.12963,0.8867515,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,233,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545174433.fits,0.055561781991999126,109061341296444525,2,0.028811464606602288,27021598102734599
4.2965462831483023e+18,134.04933,0.91575905,boss,boss,QSO,QSO,BROADLINE,3816,55272,408,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0408.fits,0.09034977143231922,109091340493049337,2,0.1007721174191278,27021598102728996
1.7075469885525217e+19,134.0493,0.91575368,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15166,59251,261,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15166p/59251/spec-15166-59251-04545168775.fits,0.030310607010398328,109091340493049337,2,0.009071957682261001,27021598102728996
4.2955366610420593e+18,134.40565,0.94203407,boss,boss,QSO,QSO,BROADLINE,3815,55537,831,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0831.fits,0.03284980366581558,109131344056380889,2,0.029666895127100985,27021598102735184
1.7076588913501164e+19,134.40565,0.94202673,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,236,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545175021.fits,0.00719336367064314,109131344056380889,2,0.004414161258820313,27021598102735184
4.2965248426715607e+18,134.45591,0.95224139,boss,boss,QSO,QSO,BROADLINE,3816,55272,330,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0330.fits,0.132628784910944,109141344558553117,2,0.1290233245853883,27021598102735285
1.705628533143033e+19,134.45588,0.95221981,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,100,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545175124.fits,0.0006839999986111642,109141344558553117,2,0.004888207995896415,27021598102735285
5.2811250934588416e+17,133.99585,0.96262876,legacy,sdss,QSO,QSO,BROADLINE,469,51913,238,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0238.fits,0.06748511254084057,109151339958455579,2,0.06737658104575345,27021598102728970
1.7076595235693023e+19,133.99586,0.9626164,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,259,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545168749.fits,0.024191218938558086,109151339958455579,2,0.025328881571322088,27021598102728970
5.27096010829228e+17,134.58464,0.99601477,legacy,sdss,GALAXY,GALAXY,,468,51912,636,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0636.fits,0.05171656247628172,109191345846395674,2,0.17716846704384054,27021598102737398
1.7076547956693029e+19,134.58465,0.99601671,eFEDS2,bhm-mwm,QSO,GALAXY,,15167,59252,87,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-06747937495.fits,0.015128254291515972,109191345846395674,2,0.14401321637365042,27021598102737398
1.7078898162881286e+19,134.5567,1.0409374,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15169,59257,445,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59257/spec-15169-59257-04545177326.fits,0.01420001728518292,109241345566539543,2,0.02722946655421227,27021598102737459
1.7078911907716157e+19,134.5567,1.0409374,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15169,59313,495,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59313/spec-15169-59313-04545177326.fits,0.01420001728518292,109241345566539543,2,0.02722946655421227,27021598102737459
1.7056263616075682e+19,134.63487,1.0400361,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,21,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06747938474.fits,0.01501982593045134,109241346348748496,2,0.007493563940987749,27021600798767586
1.7076550705472098e+19,134.63487,1.0400361,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,97,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-06747938474.fits,0.01501982593045134,109241346348748496,2,0.007493563940987749,27021600798767586
5.2810178910751334e+17,134.34293,1.0846034,legacy,sdss,SERENDIPITY_BLUE,QSO,BROADLINE,469,51913,199,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0199.fits,0.08114121149284367,109301343429521873,2,0.060641842726701464,27021598102735942
1.7076589738134884e+19,134.34295,1.0845972,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,239,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545175786.fits,0.015119999999958306,109301343429521873,2,0.017057439749674042,27021598102735942
1.7056263890953589e+19,134.51095,1.0989771,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,22,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545175949.fits,0.025197936285503705,109311345109229205,2,0.0069459968237372835,27021598102736102
1.7076550980350005e+19,134.51095,1.0989771,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,98,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545175949.fits,0.025197936285503705,109311345109229205,2,0.0069459968237372835,27021598102736102
1.7078902011171983e+19,134.76945,1.0952679,eFEDS2,bhm-mwm,QSO,GALAXY,,15169,59257,459,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59257/spec-15169-59257-06747940074.fits,0.02282549495499933,109311347695104731,2,0.00918018974328617,27021600034544090
1.7078912457471971e+19,134.76945,1.0952679,eFEDS2,bhm-mwm,QSO,GALAXY,,15169,59313,497,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59313/spec-15169-59313-06747940074.fits,0.02282549495499933,109311347695104731,2,0.00918018974328617,27021600034544090
1.7056313643854746e+19,134.10187,1.1016408,eFEDS1,bhm-mwm,SKY,QSO,,15149,59231,203,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-07609144077.fits,19.033239443630745,109321340966122000,2,67.1788637657415,27021600095292655
1.7076590013012791e+19,134.10187,1.1016408,eFEDS2,bhm-mwm,SKY,QSO,,15167,59252,240,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-07609144077.fits,19.033239443630745,109321340966122000,2,67.1788637657415,27021600095292655
4.295512746664155e+18,134.08782,1.1138653,boss,boss,LRG,GALAXY,,3815,55537,744,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0744.fits,0.09773667393521902,109331340878317026,2,0.14250169986147,27021600095292655
1.7056313368976839e+19,134.08779,1.1138864,eFEDS1,bhm-mwm,QSO,QSO,,15149,59231,202,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06747863615.fits,0.037159672817034944,109331340878317026,2,0.01265729236527807,27021600095292655
5.270932620501586e+17,134.71503,1.1305423,legacy,sdss,GALAXY,GALAXY,STARFORMING,468,51912,626,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0626.fits,0.11045764753401782,109351347150717059,2,0.09974038822161407,27021598102737822
1.7059638841509171e+19,134.71505,1.1305195,eFEDS1,bhm-mwm,QSO,GALAXY,STARFORMING BROADLINE,15152,59208,12,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15152p/59208/spec-15152-59208-04545177695.fits,0.03184239912031264,109351347150717059,2,0.030398711495698647,27021598102737822
1.7078897063369658e+19,134.77243,1.1613677,eFEDS2,bhm-mwm,QSO,QSO,STARFORMING BROADLINE,15169,59257,441,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59257/spec-15169-59257-04545177749.fits,0.08227238476613095,109391347724754109,2,0.08442070299124718,27021598102737874
1.7078913007227785e+19,134.77243,1.1613677,eFEDS2,bhm-mwm,QSO,QSO,AGN BROADLINE,15169,59313,499,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15169p/59313/spec-15169-59313-04545177749.fits,0.08227238476613095,109391347724754109,2,0.08442070299124718,27021598102737874
5.2815236664239104e+17,134.1115,1.2880365,legacy,sdss,SPECTROPHOTO_STD,STAR,F5,469,51913,383,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0383.fits,0.380889827812179,109541341114875981,2,0.39410463158083275,27021598102746911
1.705631501824428e+19,134.11149,1.2878905,eFEDS1,bhm-mwm,SPECTROPHOTO_STD,STAR,F3/F5V (30743),15149,59231,208,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545186872.fits,0.14597757982200996,109541341114875981,2,0.13400628209250273,27021598102746911
5.28177105654016e+17,134.70284,1.2906727,legacy,sdss,QSO,QSO,BROADLINE,469,51913,473,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0473.fits,0.10733783606433786,109541347028939211,2,0.10263310257786594,27021598102749173
1.7059638566631264e+19,134.70286,1.2906554,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15152,59208,11,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15152p/59208/spec-15152-59208-04545189162.fits,0.01446818576159328,109541347028939211,2,0.010137477983569074,27021598102749173
5.2816611053773824e+17,134.49716,1.3039777,legacy,sdss,SERENDIPITY_BLUE,QSO,BROADLINE,469,51913,433,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0433.fits,0.009448150794061043,109561344971495218,2,0.00842449391146576,27021598102747590
1.705626471558731e+19,134.49715,1.3039733,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,25,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545187563.fits,0.03038895954596724,109561344971495218,2,0.03142653469945148,27021598102747590
5.281790297993646e+17,134.53077,1.3069078,legacy,sdss,GALAXY,GALAXY,,469,51913,480,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0480.fits,0.049383951240877126,109561345307828737,2,0.048014257599502105,27021598102747597
1.7059640490776613e+19,134.53078,1.3069076,eFEDS1,bhm-mwm,QSO,GALAXY,,15152,59208,18,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15152p/59208/spec-15152-59208-04545187570.fits,0.03045342112328894,109561345307828737,2,0.026324957082591707,27021598102747597
5.281556651772744e+17,134.15777,1.3172058,legacy,sdss,SERENDIPITY_BLUE,QSO,BROADLINE,469,51913,395,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0395.fits,0.05436300915421756,109581341577741092,2,0.05803693266878768,27021598102746945
1.7076579567652327e+19,134.15777,1.3171908,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,202,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545186906.fits,0.010821125866096895,109581341577741092,2,0.01401333428860828,27021598102746945
4.295502851059505e+18,133.88727,1.3253753,boss,boss,LRG,GALAXY,,3815,55537,708,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0708.fits,0.05582562847237567,109591338872660907,2,52.575975483295714,27021600799846722
1.7076607605198836e+19,133.88726,1.3253725,eFEDS2,bhm-mwm,QSO,GALAXY,,15167,59252,304,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-06747974183.fits,0.04383159890488169,109591338872660907,2,52.547045055332305,27021600799846722
5.2817490663076045e+17,134.53312,1.3380107,legacy,sdss,QSO,QSO,BROADLINE,469,51913,465,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0465.fits,0.028902217052182988,109601345331256054,2,0.02342594320345719,27021598102747615
1.7056265815098937e+19,134.53313,1.3380112,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,29,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545187588.fits,0.008394887374478119,109601345331256054,2,0.012624858985401017,27021598102747615
5.2707182157341696e+17,134.18253,1.3555339,legacy,sdss,QSO,QSO,BROADLINE,468,51912,548,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0548.fits,0.053245209452349965,109621341825387043,2,0.05404874547889864,27021598102746958
1.7056314743366373e+19,134.18254,1.3555233,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,207,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545186921.fits,0.0010799999996903243,109621341825387043,2,0.002155665900990624,27021598102746958
5.281677598051799e+17,134.32273,1.3831202,legacy,sdss,GALAXY,GALAXY,,469,51913,439,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0439.fits,0.04450591192976676,109661343227190215,2,0.0376657420541032,27021598102747485
1.7056299625081491e+19,134.32274,1.3831023,eFEDS1,bhm-mwm,QSO,GALAXY,,15149,59231,152,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545187457.fits,0.03535572313637807,109661343227190215,2,0.04332689202632165,27021598102747485
1.7056315293122187e+19,134.04599,1.3915742,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,209,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06747975812.fits,0.015542417976879013,109671340459810317,2,0.011075277389884315,27021600066861844
1.7076580392286048e+19,134.04599,1.3915742,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,205,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-06747975812.fits,0.015542417976879013,109671340459810317,2,0.011075277389884315,27021600066861844
1.70596399410208e+19,134.6553,1.4036259,eFEDS1,bhm-mwm,SKY,QSO,,15152,59208,16,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15152p/59208/spec-15152-59208-07609144036.fits,14.706296147749951,109681346577620928,2,32.38166208064693,27021600043933493
1.7056266639732658e+19,134.6553,1.4036259,eFEDS1,bhm-mwm,SKY,QSO,,15149,59231,32,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-07609144036.fits,14.706296147749951,109681346577620928,2,32.38166208064693,27021600043933493
4.296509724386679e+18,134.65999,1.4483987,boss,boss,LRG,GALAXY,,3816,55272,275,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0275.fits,0.5104586417201668,109731346600058286,2,122.004242647445,27021598102749404
1.7056267189488472e+19,134.66003,1.4482867,eFEDS1,bhm-mwm,QSO,GALAXY,,15149,59231,34,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06748058727.fits,0.08629090132826901,109731346600058286,2,121.78393211856283,27021598102749404
5.2818370272378266e+17,134.78011,1.4410132,legacy,sdss,GALAXY,GALAXY,,469,51913,497,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0497.fits,36.375462581260955,109731347737389050,2,0.025526807930071595,27021598102749759
4.2965072504855163e+18,134.77882,1.4457177,boss,boss,QSO,STAR,K5 (G_19-24),3816,55272,266,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0266.fits,21.57723265122036,109731347737389050,2,17.539579725477328,27021598102749759
1.7056316667511722e+19,134.09775,1.454932,eFEDS1,bhm-mwm,SKY,QSO,,15149,59231,214,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-07609144242.fits,12.486158221173858,109741340964862366,2,20.874156870337583,27021598102747157
1.7076580117408141e+19,134.09775,1.454932,eFEDS2,bhm-mwm,SKY,QSO,,15167,59252,204,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-07609144242.fits,12.486158221173858,109741340964862366,2,20.874156870337583,27021598102747157
1.7056315568000094e+19,134.13789,1.4683677,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,210,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545187139.fits,0.01176714954855793,109761341379212457,2,0.008660258366806794,27021598102747172
1.7076580942041862e+19,134.13789,1.4683677,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,207,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545187139.fits,0.01176714954855793,109761341379212457,2,0.008660258366806794,27021598102747172
4.2955023013036913e+18,133.86513,1.4809966,boss,boss,QSO,QSO,BROADLINE,3815,55537,706,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3815/spec-3815-55537-0706.fits,0.026881981750274342,109771338651367654,2,0.025090765306827283,27021598102741397
1.7056340581889626e+19,133.86513,1.4810021,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,301,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545181315.fits,0.007728967769529672,109771338651367654,2,0.005727297502230202,27021598102741397
5.270600018234184e+17,133.87741,1.4793892,legacy,sdss,SERENDIPITY_BLUE,QSO,BROADLINE,468,51912,505,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0468/spec-0468-51912-0505.fits,0.0408918383352658,109771338774125711,2,0.04050425357648346,27021598102741399
1.7076608704710463e+19,133.8774,1.47938,eFEDS2,bhm-mwm,QSO,QSO,BROADLINE,15167,59252,308,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15167p/59252/spec-15167-59252-04545181317.fits,0.018350587114883774,109771338774125711,2,0.016203097509656823,27021598102741399
4.296552055584348e+18,134.06419,1.4752182,boss,boss,LRG,GALAXY,,3816,55272,429,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0429.fits,0.23491087959547302,109771340641340667,2,88.48573477260119,27021598102741572
1.7056316392633815e+19,134.06414,1.4751781,eFEDS1,bhm-mwm,QSO,GALAXY,,15149,59231,213,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-06747977789.fits,0.036284382151404185,109771340641340667,2,88.4635160418199,27021598102741572
5.2817545638657434e+17,134.52232,1.4766408,legacy,sdss,SERENDIPITY_BLUE,QSO,BROADLINE,469,51913,467,17,https://data.sdss.org/sas/dr17/sdss/spectro/redux/26/spectra/0469/spec-0469-51913-0467.fits,0.05280204495248836,109771345223272415,2,0.048760951052860504,27021598102747934
1.7056268838755914e+19,134.52233,1.4766338,eFEDS1,bhm-mwm,QSO,QSO,BROADLINE,15149,59231,40,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-04545187914.fits,0.01082039481712137,109771345223272415,2,0.00710201888875903,27021598102747934
1.7059643239555682e+19,134.64981,1.501575,eFEDS1,bhm-mwm,SKY,QSO,,15152,59208,28,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15152p/59208/spec-15152-59208-07609144555.fits,12.903195695484055,109801346519465762,2,103.84022889678397,27021600086969428
1.70562682890001e+19,134.64981,1.501575,eFEDS1,bhm-mwm,SKY,QSO,,15149,59231,38,18,https://dr18.sdss.org/sas/dr18/spectro/boss/redux/v6_0_4/spectra/full/15149p/59231/spec-15149-59231-07609144555.fits,12.903195695484055,109801346519465762,2,103.84022889678397,27021600086969428
4.296532539252955e+18,134.37782,1.5133965,boss,boss,LRG,GALAXY,,3816,55272,358,17,https://data.sdss.org/sas/dr17/eboss/spectro/redux/v5_13_2/spectra/full/3816/spec-3816-55272-0358.fits,0.06491311327990675,109811343778056614,2,0.05501925979000149,27021600107268640
